Type,Date,Latitude,Longitude
Gunshot_or_firework,7/8/2013,38.59,-90.24

Single_Gunshot,7/8/2013,38.60,-90.24

Multiple_Gunshots,7/8/2013,38.59,-90.24

Single_Gunshot,7/7/2013,38.58,-90.24

Multiple_Gunshots,7/7/2013,38.59,-90.24

Gunshot_or_firework,7/7/2013,38.59,-90.24

Gunshot_or_firework,7/7/2013,38.61,-90.23

Multiple_Gunshots,7/7/2013,38.61,-90.23

Multiple_Gunshots,7/7/2013,38.58,-90.25

Single_Gunshot,7/7/2013,38.60,-90.23

Single_Gunshot,7/7/2013,38.60,-90.23

Single_Gunshot,7/7/2013,38.57,-90.24

Single_Gunshot,7/6/2013,38.59,-90.24

Multiple_Gunshots,7/6/2013,38.61,-90.23

Single_Gunshot,7/6/2013,38.58,-90.22

Single_Gunshot,7/6/2013,38.57,-90.24

Single_Gunshot,7/6/2013,38.58,-90.23

Single_Gunshot,7/6/2013,38.58,-90.24

Single_Gunshot,7/6/2013,38.59,-90.23

Gunshot_or_firework,7/6/2013,38.59,-90.23

Multiple_Gunshots,7/6/2013,38.58,-90.24

Multiple_Gunshots,7/6/2013,38.58,-90.24

Single_Gunshot,7/5/2013,38.58,-90.23

Single_Gunshot,7/5/2013,38.58,-90.23

Single_Gunshot,7/5/2013,38.58,-90.23

Single_Gunshot,7/5/2013,38.58,-90.25

Single_Gunshot,7/5/2013,38.58,-90.24

Multiple_Gunshots,7/5/2013,38.58,-90.23

Single_Gunshot,7/5/2013,38.58,-90.24

Multiple_Gunshots,7/5/2013,38.58,-90.24

Multiple_Gunshots,7/5/2013,38.58,-90.23

Gunshot_or_firework,7/5/2013,38.58,-90.24

Gunshot_or_firework,7/5/2013,38.59,-90.22

Single_Gunshot,7/5/2013,38.58,-90.23

Multiple_Gunshots,7/5/2013,38.59,-90.24

Multiple_Gunshots,7/5/2013,38.58,-90.24

Single_Gunshot,7/5/2013,38.59,-90.23

Single_Gunshot,7/5/2013,38.58,-90.24

Multiple_Gunshots,7/5/2013,38.60,-90.23

Multiple_Gunshots,7/4/2013,38.60,-90.23

Multiple_Gunshots,7/4/2013,38.60,-90.23

Multiple_Gunshots,7/4/2013,38.59,-90.24

Multiple_Gunshots,7/4/2013,38.60,-90.24

Multiple_Gunshots,7/4/2013,38.60,-90.24

Multiple_Gunshots,7/4/2013,38.59,-90.23

Multiple_Gunshots,7/4/2013,38.59,-90.23

Multiple_Gunshots,7/4/2013,38.59,-90.23

Single_Gunshot,7/4/2013,38.60,-90.23

Multiple_Gunshots,7/4/2013,38.60,-90.23

Multiple_Gunshots,7/4/2013,38.58,-90.23

Multiple_Gunshots,7/4/2013,38.59,-90.23

Multiple_Gunshots,7/4/2013,38.59,-90.23

Multiple_Gunshots,7/3/2013,38.60,-90.24

Single_Gunshot,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.60,-90.23

Multiple_Gunshots,7/3/2013,38.57,-90.24

Single_Gunshot,7/3/2013,38.58,-90.24

Multiple_Gunshots,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.59,-90.23

Multiple_Gunshots,7/3/2013,38.60,-90.23

Single_Gunshot,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.58,-90.23

Single_Gunshot,7/3/2013,38.58,-90.23

Single_Gunshot,7/3/2013,38.58,-90.23

Single_Gunshot,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.60,-90.23

Gunshot_or_firework,7/3/2013,38.57,-90.24

Multiple_Gunshots,7/3/2013,38.57,-90.24

Multiple_Gunshots,7/3/2013,38.57,-90.24

Multiple_Gunshots,7/3/2013,38.59,-90.23

Single_Gunshot,7/3/2013,38.59,-90.23

Single_Gunshot,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.59,-90.25

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.59,-90.23

Single_Gunshot,7/3/2013,38.59,-90.25

Single_Gunshot,7/3/2013,38.58,-90.24

Multiple_Gunshots,7/3/2013,38.58,-90.24

Gunshot_or_firework,7/3/2013,38.57,-90.24

Gunshot_or_firework,7/3/2013,38.60,-90.23

Multiple_Gunshots,7/3/2013,38.59,-90.23

Multiple_Gunshots,7/3/2013,38.58,-90.24

Multiple_Gunshots,7/3/2013,38.58,-90.25

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.59,-90.23

Multiple_Gunshots,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.60,-90.22

Single_Gunshot,7/3/2013,38.58,-90.24

Single_Gunshot,7/3/2013,38.58,-90.24

Gunshot_or_firework,7/3/2013,38.60,-90.23

Multiple_Gunshots,7/3/2013,38.60,-90.23

Gunshot_or_firework,7/3/2013,38.60,-90.23

Single_Gunshot,7/3/2013,38.58,-90.24

Multiple_Gunshots,7/3/2013,38.60,-90.23

Single_Gunshot,7/3/2013,38.58,-90.25

Multiple_Gunshots,7/3/2013,38.59,-90.25

Multiple_Gunshots,7/3/2013,38.59,-90.22

Single_Gunshot,7/3/2013,38.59,-90.22

Multiple_Gunshots,7/3/2013,38.59,-90.23

Single_Gunshot,7/3/2013,38.60,-90.23

Single_Gunshot,7/3/2013,38.59,-90.24

Multiple_Gunshots,7/3/2013,38.59,-90.24

Multiple_Gunshots,7/3/2013,38.59,-90.23

Multiple_Gunshots,7/3/2013,38.59,-90.24

Single_Gunshot,7/3/2013,38.59,-90.24

Single_Gunshot,7/2/2013,38.59,-90.24

Single_Gunshot,7/2/2013,38.60,-90.23

Multiple_Gunshots,7/2/2013,38.59,-90.24

Single_Gunshot,7/2/2013,38.59,-90.23

Single_Gunshot,7/2/2013,38.59,-90.25

Gunshot_or_firework,7/2/2013,38.59,-90.25

Single_Gunshot,7/2/2013,38.59,-90.25

Single_Gunshot,7/2/2013,38.59,-90.23

Single_Gunshot,7/2/2013,38.59,-90.22

Multiple_Gunshots,7/1/2013,38.60,-90.23

Multiple_Gunshots,7/1/2013,38.58,-90.24

Multiple_Gunshots,6/30/2013,38.59,-90.24

Gunshot_or_firework,6/30/2013,38.60,-90.23

Gunshot_or_firework,6/30/2013,38.59,-90.22

Single_Gunshot,6/30/2013,38.59,-90.23

Multiple_Gunshots,6/29/2013,38.59,-90.22

Multiple_Gunshots,6/29/2013,38.60,-90.23

Single_Gunshot,6/29/2013,38.59,-90.24

Single_Gunshot,6/29/2013,38.60,-90.23

Multiple_Gunshots,6/28/2013,38.58,-90.24

Single_Gunshot,6/28/2013,38.60,-90.23

Multiple_Gunshots,6/28/2013,38.59,-90.23

Single_Gunshot,6/28/2013,38.59,-90.23

Single_Gunshot,6/28/2013,38.59,-90.24

Single_Gunshot,6/28/2013,38.58,-90.24

Single_Gunshot,6/27/2013,38.58,-90.24

Multiple_Gunshots,6/27/2013,38.58,-90.24

Single_Gunshot,6/27/2013,38.57,-90.24

Multiple_Gunshots,6/27/2013,38.57,-90.24

Multiple_Gunshots,6/27/2013,38.57,-90.24

Multiple_Gunshots,6/27/2013,38.59,-90.23

Single_Gunshot,6/26/2013,38.59,-90.24

Multiple_Gunshots,6/26/2013,38.59,-90.23

Single_Gunshot,6/26/2013,38.58,-90.24

Multiple_Gunshots,6/26/2013,38.59,-90.23

Single_Gunshot,6/26/2013,38.57,-90.24

Single_Gunshot,6/26/2013,38.59,-90.23

Single_Gunshot,6/25/2013,38.57,-90.24

Single_Gunshot,6/25/2013,38.60,-90.23

Single_Gunshot,6/25/2013,38.59,-90.22

Single_Gunshot,6/25/2013,38.59,-90.24

Multiple_Gunshots,6/25/2013,38.60,-90.23

Multiple_Gunshots,6/24/2013,38.58,-90.24

Multiple_Gunshots,6/24/2013,38.59,-90.23

Multiple_Gunshots,6/23/2013,38.57,-90.23

Single_Gunshot,6/22/2013,38.58,-90.24

Single_Gunshot,6/22/2013,38.58,-90.24

Single_Gunshot,6/22/2013,38.58,-90.24

Single_Gunshot,6/22/2013,38.58,-90.24

Multiple_Gunshots,6/21/2013,38.59,-90.23

Single_Gunshot,6/21/2013,38.58,-90.24

Single_Gunshot,6/21/2013,38.59,-90.23

Multiple_Gunshots,6/21/2013,38.57,-90.24

Multiple_Gunshots,6/21/2013,38.58,-90.24

Single_Gunshot,6/21/2013,38.59,-90.22

Multiple_Gunshots,6/20/2013,38.58,-90.23

Multiple_Gunshots,6/20/2013,38.59,-90.23

Single_Gunshot,6/20/2013,38.59,-90.25

Single_Gunshot,6/19/2013,38.61,-90.23

Single_Gunshot,6/19/2013,38.59,-90.23

Multiple_Gunshots,6/19/2013,38.59,-90.23

Gunshot_or_firework,6/18/2013,38.59,-90.23

multiple_Gunshots,6/18/2013,38.59,-90.23

Multiple_Gunshots,6/17/2013,38.59,-90.25

Single_Gunshot,6/17/2013,38.59,-90.24

Multiple_Gunshots,6/17/2013,38.59,-90.23

Multiple_Gunshots,6/17/2013,38.58,-90.24

Single_Gunshot,6/16/2013,38.59,-90.23

Multiple_Gunshots,6/16/2013,38.58,-90.23

Multiple_Gunshots,6/15/2013,38.58,-90.24

Multiple_Gunshots,6/15/2013,38.59,-90.23

Gunshot_or_firework,6/15/2013,38.59,-90.24

Single_Gunshot,6/15/2013,38.59,-90.23

Single_Gunshot,6/15/2013,38.58,-90.24

Single_Gunshot,6/15/2013,38.60,-90.23

Single_Gunshot,6/15/2013,38.60,-90.22

Single_Gunshot,6/15/2013,38.60,-90.23

Single_Gunshot,6/15/2013,38.57,-90.24

Single_Gunshot,6/14/2013,38.58,-90.22

Multiple_Gunshots,6/14/2013,38.60,-90.23

Single_Gunshot,6/14/2013,38.59,-90.23

Single_Gunshot,6/14/2013,38.59,-90.23

Single_Gunshot,6/14/2013,38.59,-90.23

Single_Gunshot,6/14/2013,38.59,-90.23

Single_Gunshot,6/14/2013,38.59,-90.23

Single_Gunshot,6/14/2013,38.59,-90.23

Gunshot_or_firework,6/14/2013,38.59,-90.25

Multiple_Gunshots,6/14/2013,38.58,-90.23

Single_Gunshot,6/13/2013,38.59,-90.24

Single_Gunshot,6/13/2013,38.59,-90.23

Single_Gunshot,6/13/2013,38.59,-90.23

Multiple_Gunshots,6/13/2013,38.61,-90.23

Multiple_Gunshots,6/13/2013,38.61,-90.23

Multiple_Gunshots,6/13/2013,38.58,-90.24

Single_Gunshot,6/12/2013,38.59,-90.23

Multiple_Gunshots,6/12/2013,38.59,-90.24

Single_Gunshot,6/12/2013,38.59,-90.23

Single_Gunshot,6/12/2013,38.59,-90.23

Single_Gunshot,6/12/2013,38.59,-90.24

Multiple_Gunshots,6/10/2013,38.59,-90.23

Multiple_Gunshots,6/10/2013,38.59,-90.23

Single_Gunshot,6/10/2013,38.59,-90.24

Single_Gunshot,6/9/2013,38.59,-90.23

Single_Gunshot,6/9/2013,38.59,-90.23

Single_Gunshot,6/9/2013,38.59,-90.23

Multiple_Gunshots,6/9/2013,38.59,-90.23

multiple_Gunshots,6/9/2013,38.59,-90.23

Multiple_Gunshots,6/8/2013,38.59,-90.25

Multiple_Gunshots,6/7/2013,38.59,-90.24

Single_Gunshot,6/7/2013,38.60,-90.23

Gunshot_or_firework,6/7/2013,38.60,-90.24

Multiple_Gunshots,6/7/2013,38.59,-90.23

Multiple_Gunshots,6/6/2013,38.59,-90.23

Single_Gunshot,6/6/2013,38.58,-90.24

Single_Gunshot,6/5/2013,38.59,-90.23

Single_Gunshot,6/5/2013,38.58,-90.24

Multiple_Gunshots,6/5/2013,38.58,-90.23

Single_Gunshot,6/4/2013,38.58,-90.23

Single_Gunshot,6/4/2013,38.60,-90.23

Single_Gunshot,6/4/2013,38.59,-90.24

Multiple_Gunshots,6/3/2013,38.59,-90.24

Multiple_Gunshots,6/2/2013,38.59,-90.23

Multiple_Gunshots,6/2/2013,38.58,-90.24

Single_Gunshot,6/2/2013,38.59,-90.24

Single_Gunshot,6/2/2013,38.60,-90.23

Single_Gunshot,6/2/2013,38.60,-90.23

Single_Gunshot,6/1/2013,38.59,-90.24

Gunshot_or_firework,6/1/2013,38.58,-90.24

Single_Gunshot,5/31/2013,38.58,-90.23

Multiple_Gunshots,5/31/2013,38.59,-90.23

Single_Gunshot,5/30/2013,38.59,-90.24

Single_Gunshot,5/30/2013,38.59,-90.24

Single_Gunshot,5/30/2013,38.59,-90.24

Multiple_Gunshots,5/30/2013,38.59,-90.24

Multiple_Gunshots,5/30/2013,38.59,-90.24

Multiple_Gunshots,5/30/2013,38.60,-90.24

Multiple_Gunshots,5/29/2013,38.57,-90.23

Multiple_Gunshots,5/29/2013,38.58,-90.22

Single_Gunshot,5/28/2013,38.59,-90.25

Multiple_Gunshots,5/28/2013,38.58,-90.23

Gunshot_or_firework,5/28/2013,38.59,-90.24

Single_Gunshot,5/28/2013,38.58,-90.23

Multiple_Gunshots,5/27/2013,38.59,-90.25

Multiple_Gunshots,5/27/2013,38.60,-90.24

Gunshot_or_firework,5/27/2013,38.59,-90.23

Gunshot_or_firework,5/26/2013,38.58,-90.23

Multiple_Gunshots,5/26/2013,38.59,-90.24

Single_Gunshot,5/24/2013,38.60,-90.24

Single_Gunshot,5/23/2013,38.60,-90.23

Single_Gunshot,5/23/2013,38.59,-90.25

Multiple_Gunshots,5/23/2013,38.59,-90.23

Single_Gunshot,5/23/2013,38.59,-90.23

Multiple_Gunshots,5/23/2013,38.59,-90.23

Multiple_Gunshots,5/23/2013,38.58,-90.24

Single_Gunshot,5/23/2013,38.59,-90.23

Multiple_Gunshots,5/23/2013,38.59,-90.23

Multiple_Gunshots,5/22/2013,38.59,-90.23

Multiple_Gunshots,5/22/2013,38.59,-90.24

Single_Gunshot,5/22/2013,38.58,-90.23

Gunshot_or_firework,5/21/2013,38.58,-90.23

Multiple_Gunshots,5/19/2013,38.58,-90.24

Multiple_Gunshots,5/19/2013,38.59,-90.22

Multiple_Gunshots,5/19/2013,38.58,-90.24

Single_Gunshot,5/19/2013,38.58,-90.24

Multiple_Gunshots,5/19/2013,38.59,-90.24

Single_Gunshot,5/18/2013,38.59,-90.22

Multiple_Gunshots,5/18/2013,38.60,-90.23

Multiple_Gunshots,5/18/2013,38.58,-90.23

Multiple_Gunshots,5/18/2013,38.58,-90.23

Single_Gunshot,5/18/2013,38.58,-90.23

Single_Gunshot,5/18/2013,38.58,-90.23

Multiple_Gunshots,5/18/2013,38.58,-90.23

Multiple_Gunshots,5/18/2013,38.58,-90.23

Multiple_Gunshots,5/18/2013,38.58,-90.23

Single_Gunshot,5/18/2013,38.59,-90.21

Multiple_Gunshots,5/18/2013,38.59,-90.24

Single_Gunshot,5/17/2013,38.59,-90.22

Single_Gunshot,5/17/2013,38.59,-90.22

Single_Gunshot,5/17/2013,38.58,-90.24

Single_Gunshot,5/17/2013,38.58,-90.24

Single_Gunshot,5/17/2013,38.59,-90.22

Single_Gunshot,5/17/2013,38.58,-90.24

Single_Gunshot,5/17/2013,38.60,-90.23

Single_Gunshot,5/16/2013,38.58,-90.23

Single_Gunshot,5/16/2013,38.59,-90.23

Single_Gunshot,5/15/2013,38.59,-90.23

Single_Gunshot,5/14/2013,38.59,-90.25

Multiple_Gunshots,5/14/2013,38.58,-90.24

Gunshot_or_firework,5/14/2013,38.59,-90.23

Single_Gunshot,5/13/2013,38.59,-90.24

Multiple_Gunshots,5/12/2013,38.60,-90.23

Single_Gunshot,5/12/2013,38.59,-90.24

Single_Gunshot,5/11/2013,38.60,-90.23

Single_Gunshot,5/11/2013,38.59,-90.24

Gunshot_or_firework,5/10/2013,38.59,-90.24

Single_Gunshot,5/9/2013,38.59,-90.24

Single_Gunshot,5/9/2013,38.60,-90.25

Multiple_Gunshots,5/8/2013,38.58,-90.24

Single_Gunshot,5/8/2013,38.59,-90.25

Single_Gunshot,5/8/2013,38.59,-90.24

Multiple_Gunshots,5/7/2013,38.59,-90.24

Single_Gunshot,5/6/2013,38.59,-90.23

Multiple_Gunshots,5/6/2013,38.59,-90.24

Single_Gunshot,5/6/2013,38.59,-90.23

Gunshot_or_firework,5/6/2013,38.59,-90.23

Multiple_Gunshots,5/6/2013,38.59,-90.23

Multiple_Gunshots,5/6/2013,38.58,-90.23

Multiple_Gunshots,5/5/2013,38.60,-90.23

Single_Gunshot,5/5/2013,38.58,-90.23

Single_Gunshot,5/4/2013,38.59,-90.24

Single_Gunshot,5/4/2013,38.59,-90.24

Single_Gunshot,5/4/2013,38.59,-90.24

Multiple_Gunshots,5/4/2013,38.60,-90.23

Multiple_Gunshots,5/4/2013,38.58,-90.24

Single_Gunshot,5/4/2013,38.58,-90.24

Multiple_Gunshots,5/4/2013,38.58,-90.23

Single_Gunshot,5/4/2013,38.58,-90.23

Single_Gunshot,5/4/2013,38.58,-90.23

Single_Gunshot,5/4/2013,38.58,-90.24

Single_Gunshot,5/4/2013,38.58,-90.24

Single_Gunshot,5/3/2013,38.58,-90.25

Single_Gunshot,5/3/2013,38.59,-90.25

Multiple_Gunshots,5/3/2013,38.59,-90.24

Single_Gunshot,5/3/2013,38.59,-90.24

Single_Gunshot,5/2/2013,38.60,-90.23

Single_Gunshot,5/2/2013,38.59,-90.24

Single_Gunshot,5/2/2013,38.58,-90.23

Single_Gunshot,5/1/2013,38.58,-90.24

Single_Gunshot,5/1/2013,38.59,-90.24

Single_Gunshot,4/30/2013,38.59,-90.24

Multiple_Gunshots,4/30/2013,38.59,-90.22

Single_Gunshot,4/29/2013,38.59,-90.23

Single_Gunshot,4/29/2013,38.59,-90.23

Multiple_Gunshots,4/29/2013,38.58,-90.24

Single_Gunshot,4/29/2013,38.58,-90.23

Single_Gunshot,4/28/2013,38.60,-90.24

Single_Gunshot,4/28/2013,38.60,-90.24

Single_Gunshot,4/27/2013,38.58,-90.23

Multiple_Gunshots,4/27/2013,38.60,-90.23

Multiple_Gunshots,4/26/2013,38.60,-90.23

Multiple_Gunshots,4/26/2013,38.59,-90.23

Multiple_Gunshots,4/26/2013,38.59,-90.23

Single_Gunshot,4/26/2013,38.59,-90.23

Single_Gunshot,4/26/2013,38.59,-90.23

Gunshot_or_firework,4/26/2013,38.58,-90.24

Single_Gunshot,4/26/2013,38.59,-90.24

Multiple_Gunshots,4/25/2013,38.59,-90.24

Multiple_Gunshots,4/25/2013,38.59,-90.24

Multiple_Gunshots,4/25/2013,38.59,-90.24

Single_Gunshot,4/24/2013,38.59,-90.25

Single_Gunshot,4/24/2013,38.59,-90.24

Multiple_Gunshots,4/23/2013,38.58,-90.22

Single_Gunshot,4/23/2013,38.58,-90.22

Single_Gunshot,4/22/2013,38.58,-90.24

Multiple_Gunshots,4/22/2013,38.59,-90.23

Multiple_Gunshots,4/21/2013,38.59,-90.24

Single_Gunshot,4/21/2013,38.59,-90.23

Multiple_Gunshots,4/20/2013,38.60,-90.24

Single_Gunshot,4/19/2013,38.59,-90.23

Single_Gunshot,4/19/2013,38.59,-90.23

Single_Gunshot,4/18/2013,38.59,-90.23

Multiple_Gunshots,4/18/2013,38.59,-90.24

Single_Gunshot,4/17/2013,38.59,-90.24

Multiple_Gunshots,4/17/2013,38.59,-90.24

Single_Gunshot,4/17/2013,38.59,-90.23

Gunshot_or_firework,4/16/2013,38.59,-90.23

Single_Gunshot,4/16/2013,38.59,-90.23

Multiple_Gunshots,4/15/2013,38.58,-90.24

Single_Gunshot,4/15/2013,38.59,-90.24

Single_Gunshot,4/14/2013,38.58,-90.23

Multiple_Gunshots,4/14/2013,38.60,-90.23

Multiple_Gunshots,4/14/2013,38.59,-90.24

Single_Gunshot,4/14/2013,38.59,-90.24

Multiple_Gunshots,4/14/2013,38.59,-90.24

Single_Gunshot,4/14/2013,38.60,-90.24

Multiple_Gunshots,4/14/2013,38.60,-90.23

Multiple_Gunshots,4/14/2013,38.60,-90.23

Single_Gunshot,4/14/2013,38.58,-90.24

Single_Gunshot,4/13/2013,38.58,-90.24

Single_Gunshot,4/13/2013,38.58,-90.24

Multiple_Gunshots,4/13/2013,38.59,-90.24

Multiple_Gunshots,4/12/2013,38.59,-90.24

Single_Gunshot,4/12/2013,38.59,-90.24

Single_Gunshot,4/10/2013,38.59,-90.24

Single_Gunshot,4/9/2013,38.59,-90.24

Gunshot_or_firework,4/9/2013,38.58,-90.23

Multiple_Gunshots,4/9/2013,38.58,-90.23

Gunshot_or_firework,4/9/2013,38.58,-90.23

Multiple_Gunshots,4/8/2013,38.58,-90.23

Single_Gunshot,4/7/2013,38.58,-90.24

Multiple_Gunshots,4/7/2013,38.58,-90.24

Single_Gunshot,4/6/2013,38.58,-90.24

Multiple_Gunshots,4/6/2013,38.59,-90.24

Gunshot_or_firework,4/6/2013,38.59,-90.23

Single_Gunshot,4/5/2013,38.59,-90.23

Single_Gunshot,4/5/2013,38.58,-90.23

Single_Gunshot,4/5/2013,38.59,-90.22

Single_Gunshot,4/5/2013,38.59,-90.24

Single_Gunshot,4/4/2013,38.59,-90.23

Multiple_Gunshots,4/4/2013,38.59,-90.23

Multiple_Gunshots,4/3/2013,38.59,-90.24

Multiple_Gunshots,4/3/2013,38.59,-90.24

Single_Gunshot,4/3/2013,38.59,-90.24

Single_Gunshot,4/1/2013,38.60,-90.24

Gunshot_or_firework,4/1/2013,38.60,-90.22

Gunshot_or_firework,4/1/2013,38.60,-90.23

Multiple_Gunshots,4/1/2013,38.59,-90.24

Multiple_Gunshots,3/31/2013,38.58,-90.24

Single_Gunshot,3/31/2013,38.59,-90.24

Single_Gunshot,3/30/2013,38.59,-90.24

Single_Gunshot,3/30/2013,38.59,-90.24

Multiple_Gunshots,3/30/2013,38.58,-90.24

Multiple_Gunshots,3/29/2013,38.59,-90.24

Single_Gunshot,3/29/2013,38.58,-90.24

Single_Gunshot,3/29/2013,38.58,-90.24

Single_Gunshot,3/25/2013,38.60,-90.24

Single_Gunshot,3/24/2013,38.59,-90.24

Single_Gunshot,3/23/2013,38.58,-90.24

Gunshot_or_firework,3/23/2013,38.58,-90.24

Gunshot_or_firework,3/23/2013,38.58,-90.24

Gunshot_or_firework,3/23/2013,38.59,-90.24

Gunshot_or_firework,3/23/2013,38.59,-90.24

Gunshot_or_firework,3/23/2013,38.60,-90.24

Single_Gunshot,3/21/2013,38.58,-90.23

Single_Gunshot,3/21/2013,38.60,-90.24

Multiple_Gunshots,3/19/2013,38.59,-90.24

Single_Gunshot,3/18/2013,38.59,-90.24

Single_Gunshot,3/18/2013,38.59,-90.24

Multiple_Gunshots,3/17/2013,38.60,-90.23

Single_Gunshot,3/17/2013,38.60,-90.23

Single_Gunshot,3/16/2013,38.58,-90.24

Single_Gunshot,3/15/2013,38.59,-90.25

Multiple_Gunshots,3/15/2013,38.60,-90.24

Multiple_Gunshots,3/15/2013,38.59,-90.23

Multiple_Gunshots,3/13/2013,38.60,-90.23

Multiple_Gunshots,3/11/2013,38.59,-90.23

Single_Gunshot,3/10/2013,38.59,-90.22

Multiple_Gunshots,3/10/2013,38.59,-90.24

Multiple_Gunshots,3/9/2013,38.59,-90.22

Single_Gunshot,3/9/2013,38.59,-90.24

Multiple_Gunshots,3/9/2013,38.59,-90.24

Multiple_Gunshots,3/9/2013,38.58,-90.23

Single_Gunshot,3/9/2013,38.59,-90.24

Multiple_Gunshots,3/9/2013,38.59,-90.24

Multiple_Gunshots,3/9/2013,38.59,-90.23

Single_Gunshot,3/9/2013,38.59,-90.24

Multiple_Gunshots,3/9/2013,38.59,-90.23

Multiple_Gunshots,3/9/2013,38.59,-90.23

Single_Gunshot,3/9/2013,38.59,-90.23

Multiple_Gunshots,3/8/2013,38.61,-90.23

Multiple_Gunshots,3/8/2013,38.61,-90.23

Multiple_Gunshots,3/7/2013,38.60,-90.23

Single_Gunshot,3/7/2013,38.60,-90.24

Multiple_Gunshots,3/6/2013,38.59,-90.23

Single_Gunshot,3/6/2013,38.60,-90.24

Multiple_Gunshots,3/5/2013,38.59,-90.24

Single_Gunshot,3/5/2013,38.58,-90.24

Single_Gunshot,3/4/2013,38.59,-90.23

Gunshot_or_firework,3/4/2013,38.58,-90.23

Multiple_Gunshots,3/4/2013,38.59,-90.23

Single_Gunshot,3/3/2013,38.60,-90.22

Multiple_Gunshots,3/3/2013,38.60,-90.23

Multiple_Gunshots,3/3/2013,38.59,-90.24

Single_Gunshot,3/3/2013,38.60,-90.22

Single_Gunshot,3/2/2013,38.59,-90.23

Single_Gunshot,3/2/2013,38.59,-90.24

Single_Gunshot,3/2/2013,38.60,-90.24

Single_Gunshot,3/2/2013,38.60,-90.23

Single_Gunshot,3/2/2013,38.59,-90.24

Multiple_Gunshots,3/2/2013,38.59,-90.24

Gunshot_or_firework,3/1/2013,38.60,-90.24

Multiple_Gunshots,2/28/2013,38.59,-90.25

Single_Gunshot,2/28/2013,38.59,-90.24

Single_Gunshot,2/28/2013,38.61,-90.22

Multiple_Gunshots,2/28/2013,38.58,-90.24

Multiple_Gunshots,2/28/2013,38.59,-90.24

Single_Gunshot,2/27/2013,38.59,-90.24

Single_Gunshot,2/26/2013,38.60,-90.24

Single_Gunshot,2/26/2013,38.59,-90.24

Single_Gunshot,2/26/2013,38.60,-90.22

Single_Gunshot,2/26/2013,38.59,-90.24

Gunshot_or_firework,2/25/2013,38.58,-90.23

Gunshot_or_firework,2/25/2013,38.58,-90.23

Single_Gunshot,2/24/2013,38.59,-90.23

Single_Gunshot,2/24/2013,38.59,-90.23

Multiple_Gunshots,2/24/2013,38.58,-90.23

Single_Gunshot,2/24/2013,38.59,-90.24

Gunshot_or_firework,2/24/2013,38.58,-90.23

Multiple_Gunshots,2/24/2013,38.58,-90.23

Multiple_Gunshots,2/24/2013,38.58,-90.23

Single_Gunshot,2/23/2013,38.60,-90.23

Single_Gunshot,2/23/2013,38.59,-90.24

Single_Gunshot,2/23/2013,38.59,-90.23

Multiple_Gunshots,2/21/2013,38.58,-90.24

Multiple_Gunshots,2/21/2013,38.58,-90.24

Single_Gunshot,2/21/2013,38.58,-90.24

Single_Gunshot,2/20/2013,38.59,-90.23

Single_Gunshot,2/20/2013,38.58,-90.24

Multiple_Gunshots,2/19/2013,38.59,-90.23

Single_Gunshot,2/19/2013,38.60,-90.24

Single_Gunshot,2/18/2013,38.59,-90.24

Single_Gunshot,2/18/2013,38.58,-90.24

Gunshot_or_firework,2/18/2013,38.58,-90.24

Multiple_Gunshots,2/18/2013,38.58,-90.23

Single_Gunshot,2/17/2013,38.59,-90.23

Single_Gunshot,2/17/2013,38.59,-90.22

Gunshot_or_firework,2/15/2013,38.59,-90.24

Single_Gunshot,2/15/2013,38.59,-90.24

Multiple_Gunshots,2/15/2013,38.59,-90.24

